122.9202 	WARNING 	User requested fullscreen with size [2048 1152], but screen is actually [2880, 1920]. Using actual size
127.5724 	EXP 	Created blackPhotoDiodeBox = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-4.0, draggable=False, fillColor=array([-1, -1, -1]), fillColorSpace='rgb', fillRGB=array([-1, -1, -1]), interpolate=True, lineColor=array([-1., -1., -1.]), lineColorSpace='rgb', lineRGB=array([-1, -1, -1]), lineWidth=1.0, name='blackPhotoDiodeBox', opacity=1, ori=0.0, pos=array([-0.7 ,  0.45]), size=array([0.1, 0.1]), units='height', vertices=ndarray(...), win=Window(...))
127.5735 	EXP 	Created whitePhotoDiode_1 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-5.0, draggable=False, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([0., 0., 0.]), lineColorSpace='rgb', lineRGB=array([0, 0, 0]), lineWidth=1.0, name='whitePhotoDiode_1', opacity=1, ori=0.0, pos=array([-0.7 ,  0.45]), size=array([0.1, 0.1]), units='height', vertices=ndarray(...), win=Window(...))
127.5809 	EXP 	Created breathCountOnScreen = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-6.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='breathCountOnScreen', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='+\n\nCount your breaths :)', units='height', win=Window(...), wrapWidth=1)
127.5871 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text', opacity=1, ori=0.0, pos=array([0. , 0.1]), rgb=UNKNOWN, text='How many breaths did you take? ', units='height', win=Window(...), wrapWidth=1)
127.5880 	EXP 	Created typedDisplay = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-4.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='typedDisplay', opacity=1, ori=0.0, pos=array([ 0. , -0.2]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
127.5924 	EXP 	Created text_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_2', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='Thank you for participating :)', units='height', win=Window(...), wrapWidth=1)
0.0087 	EXP 	instructionText: autoDraw = True
103.9478 	EXP 	New trial (rep=0, index=0): <Trial 0 (0 in rep 0) data={'thisN': 0, 'thisTrialN': 0, 'thisRepN': 0}>
103.9540 	DATA 	Keypress: space
103.9563 	EXP 	instructionText: autoDraw = False
103.9563 	EXP 	getReadyInstructions: autoDraw = True
395.6143 	DATA 	Keypress: space
395.6204 	EXP 	getReadyInstructions: autoDraw = False
395.6204 	EXP 	whitePhotoDiode_1: fillColor = <psychopy.colors.Color: white, alpha=1.0>
395.6204 	EXP 	blackPhotoDiodeBox: autoDraw = True
395.6204 	EXP 	breathCountOnScreen: autoDraw = True
397.6200 	EXP 	whitePhotoDiode_1: autoDraw = True
397.8204 	EXP 	whitePhotoDiode_1: autoDraw = False
400.3704 	EXP 	whitePhotoDiode_1: autoDraw = True
400.5705 	EXP 	whitePhotoDiode_1: autoDraw = False
403.1538 	EXP 	whitePhotoDiode_1: autoDraw = True
403.3539 	EXP 	whitePhotoDiode_1: autoDraw = False
405.9873 	EXP 	whitePhotoDiode_1: autoDraw = True
406.1867 	EXP 	whitePhotoDiode_1: autoDraw = False
408.7039 	EXP 	whitePhotoDiode_1: autoDraw = True
408.9037 	EXP 	whitePhotoDiode_1: autoDraw = False
410.7202 	EXP 	whitePhotoDiode_1: autoDraw = True
410.9205 	EXP 	whitePhotoDiode_1: autoDraw = False
413.0370 	EXP 	whitePhotoDiode_1: autoDraw = True
413.2372 	EXP 	whitePhotoDiode_1: autoDraw = False
415.0372 	EXP 	whitePhotoDiode_1: autoDraw = True
415.2367 	EXP 	whitePhotoDiode_1: autoDraw = False
417.5203 	EXP 	whitePhotoDiode_1: autoDraw = True
417.7207 	EXP 	whitePhotoDiode_1: autoDraw = False
419.5367 	EXP 	whitePhotoDiode_1: autoDraw = True
419.7372 	EXP 	whitePhotoDiode_1: autoDraw = False
422.2038 	EXP 	whitePhotoDiode_1: autoDraw = True
422.4038 	EXP 	whitePhotoDiode_1: autoDraw = False
425.1203 	EXP 	whitePhotoDiode_1: autoDraw = True
425.3204 	EXP 	whitePhotoDiode_1: autoDraw = False
427.7538 	EXP 	whitePhotoDiode_1: autoDraw = True
427.9537 	EXP 	whitePhotoDiode_1: autoDraw = False
430.7372 	EXP 	whitePhotoDiode_1: autoDraw = True
430.9366 	EXP 	whitePhotoDiode_1: autoDraw = False
433.7038 	EXP 	whitePhotoDiode_1: autoDraw = True
433.9038 	EXP 	whitePhotoDiode_1: autoDraw = False
436.3538 	EXP 	whitePhotoDiode_1: autoDraw = True
436.5539 	EXP 	whitePhotoDiode_1: autoDraw = False
438.6872 	EXP 	whitePhotoDiode_1: autoDraw = True
438.8872 	EXP 	whitePhotoDiode_1: autoDraw = False
441.0868 	EXP 	whitePhotoDiode_1: autoDraw = True
441.2870 	EXP 	whitePhotoDiode_1: autoDraw = False
443.7539 	EXP 	whitePhotoDiode_1: autoDraw = True
443.9538 	EXP 	whitePhotoDiode_1: autoDraw = False
446.6370 	EXP 	whitePhotoDiode_1: autoDraw = True
446.8366 	EXP 	whitePhotoDiode_1: autoDraw = False
448.7369 	EXP 	whitePhotoDiode_1: autoDraw = True
448.9369 	EXP 	whitePhotoDiode_1: autoDraw = False
451.7204 	EXP 	whitePhotoDiode_1: autoDraw = True
451.9202 	EXP 	whitePhotoDiode_1: autoDraw = False
454.4369 	EXP 	whitePhotoDiode_1: autoDraw = True
454.6370 	EXP 	whitePhotoDiode_1: autoDraw = False
456.6542 	EXP 	whitePhotoDiode_1: autoDraw = True
456.8536 	EXP 	whitePhotoDiode_1: autoDraw = False
459.0035 	EXP 	whitePhotoDiode_1: autoDraw = True
459.2036 	EXP 	whitePhotoDiode_1: autoDraw = False
461.3370 	EXP 	whitePhotoDiode_1: autoDraw = True
461.5371 	EXP 	whitePhotoDiode_1: autoDraw = False
464.0207 	EXP 	whitePhotoDiode_1: autoDraw = True
464.2203 	EXP 	whitePhotoDiode_1: autoDraw = False
466.4704 	EXP 	whitePhotoDiode_1: autoDraw = True
466.6703 	EXP 	whitePhotoDiode_1: autoDraw = False
469.2038 	EXP 	whitePhotoDiode_1: autoDraw = True
469.4033 	EXP 	whitePhotoDiode_1: autoDraw = False
472.1206 	EXP 	whitePhotoDiode_1: autoDraw = True
472.3202 	EXP 	whitePhotoDiode_1: autoDraw = False
474.4039 	EXP 	whitePhotoDiode_1: autoDraw = True
474.6038 	EXP 	whitePhotoDiode_1: autoDraw = False
476.6539 	EXP 	whitePhotoDiode_1: autoDraw = True
476.8537 	EXP 	whitePhotoDiode_1: autoDraw = False
479.1704 	EXP 	whitePhotoDiode_1: autoDraw = True
479.3701 	EXP 	whitePhotoDiode_1: autoDraw = False
481.5367 	EXP 	whitePhotoDiode_1: autoDraw = True
481.7369 	EXP 	whitePhotoDiode_1: autoDraw = False
483.7036 	EXP 	whitePhotoDiode_1: autoDraw = True
483.9037 	EXP 	whitePhotoDiode_1: autoDraw = False
486.2037 	EXP 	whitePhotoDiode_1: autoDraw = True
486.4037 	EXP 	whitePhotoDiode_1: autoDraw = False
488.8038 	EXP 	whitePhotoDiode_1: autoDraw = True
489.0037 	EXP 	whitePhotoDiode_1: autoDraw = False
491.2205 	EXP 	whitePhotoDiode_1: autoDraw = True
491.4202 	EXP 	whitePhotoDiode_1: autoDraw = False
493.2204 	EXP 	whitePhotoDiode_1: autoDraw = True
493.4204 	EXP 	whitePhotoDiode_1: autoDraw = False
496.0035 	EXP 	whitePhotoDiode_1: autoDraw = True
496.2039 	EXP 	whitePhotoDiode_1: autoDraw = False
498.2367 	EXP 	whitePhotoDiode_1: autoDraw = True
498.4370 	EXP 	whitePhotoDiode_1: autoDraw = False
500.8037 	EXP 	whitePhotoDiode_1: autoDraw = True
501.0039 	EXP 	whitePhotoDiode_1: autoDraw = False
503.2703 	EXP 	whitePhotoDiode_1: autoDraw = True
503.4704 	EXP 	whitePhotoDiode_1: autoDraw = False
506.0369 	EXP 	whitePhotoDiode_1: autoDraw = True
506.2367 	EXP 	whitePhotoDiode_1: autoDraw = False
508.5368 	EXP 	whitePhotoDiode_1: autoDraw = True
508.7368 	EXP 	whitePhotoDiode_1: autoDraw = False
511.1370 	EXP 	whitePhotoDiode_1: autoDraw = True
511.3369 	EXP 	whitePhotoDiode_1: autoDraw = False
513.3202 	EXP 	whitePhotoDiode_1: autoDraw = True
513.5202 	EXP 	whitePhotoDiode_1: autoDraw = False
515.3371 	EXP 	whitePhotoDiode_1: autoDraw = True
515.5372 	EXP 	whitePhotoDiode_1: autoDraw = False
515.6372 	EXP 	blackPhotoDiodeBox: autoDraw = False
515.6372 	EXP 	whitePhotoDiode_1: autoDraw = False
515.6372 	EXP 	breathCountOnScreen: autoDraw = False
515.6372 	EXP 	text: autoDraw = True
515.6372 	EXP 	typedDisplay: autoDraw = True
515.6372 	EXP 	typedDisplay: height = 0.05
515.6372 	EXP 	typedDisplay: height = 0.05
515.6372 	EXP 	typedDisplay: height = 0.05
515.6372 	EXP 	typedDisplay: text = ''
519.3516 	DATA 	Keypress: 3
519.7796 	DATA 	Keypress: 3
523.7909 	DATA 	Keypress: space
526.2551 	EXP 	New trial (rep=1, index=0): <Trial 1 (0 in rep 1) data={'thisN': 1, 'thisTrialN': 0, 'thisRepN': 1}>
526.2565 	DATA 	Keypress: return
526.2701 	EXP 	text: autoDraw = False
526.2701 	EXP 	typedDisplay: autoDraw = False
526.2701 	EXP 	getReadyInstructions: autoDraw = True
529.3099 	DATA 	Keypress: space
529.3205 	EXP 	getReadyInstructions: autoDraw = False
529.3205 	EXP 	whitePhotoDiode_1: fillColor = <psychopy.colors.Color: white, alpha=1.0>
529.3205 	EXP 	blackPhotoDiodeBox: autoDraw = True
529.3205 	EXP 	breathCountOnScreen: autoDraw = True
531.3202 	EXP 	whitePhotoDiode_1: autoDraw = True
531.5205 	EXP 	whitePhotoDiode_1: autoDraw = False
533.7202 	EXP 	whitePhotoDiode_1: autoDraw = True
533.9203 	EXP 	whitePhotoDiode_1: autoDraw = False
536.6368 	EXP 	whitePhotoDiode_1: autoDraw = True
536.8368 	EXP 	whitePhotoDiode_1: autoDraw = False
539.3369 	EXP 	whitePhotoDiode_1: autoDraw = True
539.5367 	EXP 	whitePhotoDiode_1: autoDraw = False
542.0369 	EXP 	whitePhotoDiode_1: autoDraw = True
542.2371 	EXP 	whitePhotoDiode_1: autoDraw = False
544.1537 	EXP 	whitePhotoDiode_1: autoDraw = True
544.3537 	EXP 	whitePhotoDiode_1: autoDraw = False
546.7203 	EXP 	whitePhotoDiode_1: autoDraw = True
546.9205 	EXP 	whitePhotoDiode_1: autoDraw = False
549.6369 	EXP 	whitePhotoDiode_1: autoDraw = True
549.8368 	EXP 	whitePhotoDiode_1: autoDraw = False
552.1369 	EXP 	whitePhotoDiode_1: autoDraw = True
552.3370 	EXP 	whitePhotoDiode_1: autoDraw = False
554.8367 	EXP 	whitePhotoDiode_1: autoDraw = True
555.0368 	EXP 	whitePhotoDiode_1: autoDraw = False
557.5540 	EXP 	whitePhotoDiode_1: autoDraw = True
557.7533 	EXP 	whitePhotoDiode_1: autoDraw = False
560.2369 	EXP 	whitePhotoDiode_1: autoDraw = True
560.4368 	EXP 	whitePhotoDiode_1: autoDraw = False
562.4372 	EXP 	whitePhotoDiode_1: autoDraw = True
562.6370 	EXP 	whitePhotoDiode_1: autoDraw = False
565.0369 	EXP 	whitePhotoDiode_1: autoDraw = True
565.2368 	EXP 	whitePhotoDiode_1: autoDraw = False
567.7038 	EXP 	whitePhotoDiode_1: autoDraw = True
567.9034 	EXP 	whitePhotoDiode_1: autoDraw = False
569.9703 	EXP 	whitePhotoDiode_1: autoDraw = True
570.1705 	EXP 	whitePhotoDiode_1: autoDraw = False
572.1870 	EXP 	whitePhotoDiode_1: autoDraw = True
572.3872 	EXP 	whitePhotoDiode_1: autoDraw = False
574.7868 	EXP 	whitePhotoDiode_1: autoDraw = True
574.9868 	EXP 	whitePhotoDiode_1: autoDraw = False
577.6703 	EXP 	whitePhotoDiode_1: autoDraw = True
577.8704 	EXP 	whitePhotoDiode_1: autoDraw = False
580.2204 	EXP 	whitePhotoDiode_1: autoDraw = True
580.4204 	EXP 	whitePhotoDiode_1: autoDraw = False
582.4038 	EXP 	whitePhotoDiode_1: autoDraw = True
582.6036 	EXP 	whitePhotoDiode_1: autoDraw = False
584.8868 	EXP 	whitePhotoDiode_1: autoDraw = True
585.0868 	EXP 	whitePhotoDiode_1: autoDraw = False
587.6202 	EXP 	whitePhotoDiode_1: autoDraw = True
587.8202 	EXP 	whitePhotoDiode_1: autoDraw = False
590.4367 	EXP 	whitePhotoDiode_1: autoDraw = True
590.6370 	EXP 	whitePhotoDiode_1: autoDraw = False
592.9204 	EXP 	whitePhotoDiode_1: autoDraw = True
593.1201 	EXP 	whitePhotoDiode_1: autoDraw = False
595.2702 	EXP 	whitePhotoDiode_1: autoDraw = True
595.4704 	EXP 	whitePhotoDiode_1: autoDraw = False
597.3870 	EXP 	whitePhotoDiode_1: autoDraw = True
597.5868 	EXP 	whitePhotoDiode_1: autoDraw = False
600.0204 	EXP 	whitePhotoDiode_1: autoDraw = True
600.2202 	EXP 	whitePhotoDiode_1: autoDraw = False
602.5538 	EXP 	whitePhotoDiode_1: autoDraw = True
602.7536 	EXP 	whitePhotoDiode_1: autoDraw = False
605.3039 	EXP 	whitePhotoDiode_1: autoDraw = True
605.5036 	EXP 	whitePhotoDiode_1: autoDraw = False
607.4367 	EXP 	whitePhotoDiode_1: autoDraw = True
607.6367 	EXP 	whitePhotoDiode_1: autoDraw = False
610.0701 	EXP 	whitePhotoDiode_1: autoDraw = True
610.2703 	EXP 	whitePhotoDiode_1: autoDraw = False
612.1702 	EXP 	whitePhotoDiode_1: autoDraw = True
612.3702 	EXP 	whitePhotoDiode_1: autoDraw = False
614.9866 	EXP 	whitePhotoDiode_1: autoDraw = True
615.1870 	EXP 	whitePhotoDiode_1: autoDraw = False
617.1871 	EXP 	whitePhotoDiode_1: autoDraw = True
617.3865 	EXP 	whitePhotoDiode_1: autoDraw = False
619.3870 	EXP 	whitePhotoDiode_1: autoDraw = True
619.5865 	EXP 	whitePhotoDiode_1: autoDraw = False
622.1865 	EXP 	whitePhotoDiode_1: autoDraw = True
622.3867 	EXP 	whitePhotoDiode_1: autoDraw = False
625.1534 	EXP 	whitePhotoDiode_1: autoDraw = True
625.3537 	EXP 	whitePhotoDiode_1: autoDraw = False
627.9537 	EXP 	whitePhotoDiode_1: autoDraw = True
628.1535 	EXP 	whitePhotoDiode_1: autoDraw = False
630.8701 	EXP 	whitePhotoDiode_1: autoDraw = True
631.0701 	EXP 	whitePhotoDiode_1: autoDraw = False
633.0703 	EXP 	whitePhotoDiode_1: autoDraw = True
633.2705 	EXP 	whitePhotoDiode_1: autoDraw = False
635.1870 	EXP 	whitePhotoDiode_1: autoDraw = True
635.3871 	EXP 	whitePhotoDiode_1: autoDraw = False
637.7869 	EXP 	whitePhotoDiode_1: autoDraw = True
637.9866 	EXP 	whitePhotoDiode_1: autoDraw = False
639.8863 	EXP 	whitePhotoDiode_1: autoDraw = True
640.0865 	EXP 	whitePhotoDiode_1: autoDraw = False
642.7202 	EXP 	whitePhotoDiode_1: autoDraw = True
642.9201 	EXP 	whitePhotoDiode_1: autoDraw = False
644.9868 	EXP 	whitePhotoDiode_1: autoDraw = True
645.1869 	EXP 	whitePhotoDiode_1: autoDraw = False
647.2368 	EXP 	whitePhotoDiode_1: autoDraw = True
647.4368 	EXP 	whitePhotoDiode_1: autoDraw = False
649.3367 	EXP 	blackPhotoDiodeBox: autoDraw = False
649.3367 	EXP 	whitePhotoDiode_1: autoDraw = False
649.3367 	EXP 	breathCountOnScreen: autoDraw = False
649.3367 	EXP 	text: autoDraw = True
649.3367 	EXP 	typedDisplay: autoDraw = True
652.3130 	DATA 	Keypress: 3
654.0831 	DATA 	Keypress: 9
655.5740 	DATA 	Keypress: return
655.5880 	EXP 	New trial (rep=2, index=0): <Trial 2 (0 in rep 2) data={'thisN': 2, 'thisTrialN': 0, 'thisRepN': 2}>
655.6032 	EXP 	text: autoDraw = False
655.6032 	EXP 	typedDisplay: autoDraw = False
655.6032 	EXP 	getReadyInstructions: autoDraw = True
656.9262 	DATA 	Keypress: space
656.9369 	EXP 	getReadyInstructions: autoDraw = False
656.9369 	EXP 	whitePhotoDiode_1: fillColor = <psychopy.colors.Color: white, alpha=1.0>
656.9369 	EXP 	blackPhotoDiodeBox: autoDraw = True
656.9369 	EXP 	breathCountOnScreen: autoDraw = True
658.9368 	EXP 	whitePhotoDiode_1: autoDraw = True
659.1367 	EXP 	whitePhotoDiode_1: autoDraw = False
661.8201 	EXP 	whitePhotoDiode_1: autoDraw = True
662.0204 	EXP 	whitePhotoDiode_1: autoDraw = False
664.5706 	EXP 	whitePhotoDiode_1: autoDraw = True
664.7703 	EXP 	whitePhotoDiode_1: autoDraw = False
666.7035 	EXP 	whitePhotoDiode_1: autoDraw = True
666.9038 	EXP 	whitePhotoDiode_1: autoDraw = False
669.6867 	EXP 	whitePhotoDiode_1: autoDraw = True
669.8867 	EXP 	whitePhotoDiode_1: autoDraw = False
672.3368 	EXP 	whitePhotoDiode_1: autoDraw = True
672.5367 	EXP 	whitePhotoDiode_1: autoDraw = False
674.5536 	EXP 	whitePhotoDiode_1: autoDraw = True
674.7538 	EXP 	whitePhotoDiode_1: autoDraw = False
676.9870 	EXP 	whitePhotoDiode_1: autoDraw = True
677.1869 	EXP 	whitePhotoDiode_1: autoDraw = False
679.7035 	EXP 	whitePhotoDiode_1: autoDraw = True
679.9032 	EXP 	whitePhotoDiode_1: autoDraw = False
682.5204 	EXP 	whitePhotoDiode_1: autoDraw = True
682.7199 	EXP 	whitePhotoDiode_1: autoDraw = False
684.8869 	EXP 	whitePhotoDiode_1: autoDraw = True
685.0871 	EXP 	whitePhotoDiode_1: autoDraw = False
687.5204 	EXP 	whitePhotoDiode_1: autoDraw = True
687.7201 	EXP 	whitePhotoDiode_1: autoDraw = False
689.7367 	EXP 	whitePhotoDiode_1: autoDraw = True
689.9371 	EXP 	whitePhotoDiode_1: autoDraw = False
692.4704 	EXP 	whitePhotoDiode_1: autoDraw = True
692.6702 	EXP 	whitePhotoDiode_1: autoDraw = False
694.6036 	EXP 	whitePhotoDiode_1: autoDraw = True
694.8034 	EXP 	whitePhotoDiode_1: autoDraw = False
697.5032 	EXP 	whitePhotoDiode_1: autoDraw = True
697.7035 	EXP 	whitePhotoDiode_1: autoDraw = False
700.3365 	EXP 	whitePhotoDiode_1: autoDraw = True
700.5365 	EXP 	whitePhotoDiode_1: autoDraw = False
702.4037 	EXP 	whitePhotoDiode_1: autoDraw = True
702.6036 	EXP 	whitePhotoDiode_1: autoDraw = False
705.2868 	EXP 	whitePhotoDiode_1: autoDraw = True
705.4867 	EXP 	whitePhotoDiode_1: autoDraw = False
707.9703 	EXP 	whitePhotoDiode_1: autoDraw = True
708.1702 	EXP 	whitePhotoDiode_1: autoDraw = False
710.8037 	EXP 	whitePhotoDiode_1: autoDraw = True
711.0033 	EXP 	whitePhotoDiode_1: autoDraw = False
713.3701 	EXP 	whitePhotoDiode_1: autoDraw = True
713.5700 	EXP 	whitePhotoDiode_1: autoDraw = False
715.7867 	EXP 	whitePhotoDiode_1: autoDraw = True
715.9866 	EXP 	whitePhotoDiode_1: autoDraw = False
718.3535 	EXP 	whitePhotoDiode_1: autoDraw = True
718.5535 	EXP 	whitePhotoDiode_1: autoDraw = False
720.8534 	EXP 	whitePhotoDiode_1: autoDraw = True
721.0536 	EXP 	whitePhotoDiode_1: autoDraw = False
723.8037 	EXP 	whitePhotoDiode_1: autoDraw = True
724.0033 	EXP 	whitePhotoDiode_1: autoDraw = False
725.9536 	EXP 	whitePhotoDiode_1: autoDraw = True
726.1536 	EXP 	whitePhotoDiode_1: autoDraw = False
728.0034 	EXP 	whitePhotoDiode_1: autoDraw = True
728.2033 	EXP 	whitePhotoDiode_1: autoDraw = False
730.2204 	EXP 	whitePhotoDiode_1: autoDraw = True
730.4201 	EXP 	whitePhotoDiode_1: autoDraw = False
733.2035 	EXP 	whitePhotoDiode_1: autoDraw = True
733.4034 	EXP 	whitePhotoDiode_1: autoDraw = False
735.5035 	EXP 	whitePhotoDiode_1: autoDraw = True
735.7033 	EXP 	whitePhotoDiode_1: autoDraw = False
738.2534 	EXP 	whitePhotoDiode_1: autoDraw = True
738.4534 	EXP 	whitePhotoDiode_1: autoDraw = False
741.0202 	EXP 	whitePhotoDiode_1: autoDraw = True
741.2202 	EXP 	whitePhotoDiode_1: autoDraw = False
743.1701 	EXP 	whitePhotoDiode_1: autoDraw = True
743.3700 	EXP 	whitePhotoDiode_1: autoDraw = False
745.8037 	EXP 	whitePhotoDiode_1: autoDraw = True
746.0034 	EXP 	whitePhotoDiode_1: autoDraw = False
748.1202 	EXP 	whitePhotoDiode_1: autoDraw = True
748.3201 	EXP 	whitePhotoDiode_1: autoDraw = False
750.4367 	EXP 	whitePhotoDiode_1: autoDraw = True
750.6369 	EXP 	whitePhotoDiode_1: autoDraw = False
752.4368 	EXP 	whitePhotoDiode_1: autoDraw = True
752.6369 	EXP 	whitePhotoDiode_1: autoDraw = False
755.1204 	EXP 	whitePhotoDiode_1: autoDraw = True
755.3202 	EXP 	whitePhotoDiode_1: autoDraw = False
757.8371 	EXP 	whitePhotoDiode_1: autoDraw = True
758.0369 	EXP 	whitePhotoDiode_1: autoDraw = False
760.8035 	EXP 	whitePhotoDiode_1: autoDraw = True
761.0035 	EXP 	whitePhotoDiode_1: autoDraw = False
763.4369 	EXP 	whitePhotoDiode_1: autoDraw = True
763.6367 	EXP 	whitePhotoDiode_1: autoDraw = False
765.9367 	EXP 	whitePhotoDiode_1: autoDraw = True
766.1367 	EXP 	whitePhotoDiode_1: autoDraw = False
768.7367 	EXP 	whitePhotoDiode_1: autoDraw = True
768.9371 	EXP 	whitePhotoDiode_1: autoDraw = False
771.0535 	EXP 	whitePhotoDiode_1: autoDraw = True
771.2531 	EXP 	whitePhotoDiode_1: autoDraw = False
773.2701 	EXP 	whitePhotoDiode_1: autoDraw = True
773.4703 	EXP 	whitePhotoDiode_1: autoDraw = False
775.6035 	EXP 	whitePhotoDiode_1: autoDraw = True
775.8036 	EXP 	whitePhotoDiode_1: autoDraw = False
776.9535 	EXP 	blackPhotoDiodeBox: autoDraw = False
776.9535 	EXP 	whitePhotoDiode_1: autoDraw = False
776.9535 	EXP 	breathCountOnScreen: autoDraw = False
776.9535 	EXP 	text: autoDraw = True
776.9535 	EXP 	typedDisplay: autoDraw = True
779.9245 	DATA 	Keypress: left
781.8706 	DATA 	Keypress: 4
782.9748 	DATA 	Keypress: 1
785.1046 	EXP 	New trial (rep=3, index=0): <Trial 3 (0 in rep 3) data={'thisN': 3, 'thisTrialN': 0, 'thisRepN': 3}>
785.1059 	DATA 	Keypress: return
785.1198 	EXP 	text: autoDraw = False
785.1198 	EXP 	typedDisplay: autoDraw = False
785.1198 	EXP 	getReadyInstructions: autoDraw = True
786.6920 	DATA 	Keypress: space
786.7036 	EXP 	getReadyInstructions: autoDraw = False
786.7036 	EXP 	whitePhotoDiode_1: fillColor = <psychopy.colors.Color: white, alpha=1.0>
786.7036 	EXP 	blackPhotoDiodeBox: autoDraw = True
786.7036 	EXP 	breathCountOnScreen: autoDraw = True
