170.1510 	WARNING 	User requested fullscreen with size [2048 1152], but screen is actually [2880, 1920]. Using actual size
27.0310 	EXP 	whitePhotoDiode_1: autoDraw = False
27.8312 	EXP 	whitePhotoDiode_1: autoDraw = True
28.0308 	EXP 	whitePhotoDiode_1: autoDraw = False
37.8477 	EXP 	whitePhotoDiode_1: autoDraw = True
38.0480 	EXP 	whitePhotoDiode_1: autoDraw = False
47.8810 	EXP 	whitePhotoDiode_1: autoDraw = True
48.0807 	EXP 	whitePhotoDiode_1: autoDraw = False
57.9143 	EXP 	whitePhotoDiode_1: autoDraw = True
58.1145 	EXP 	whitePhotoDiode_1: autoDraw = False
67.9479 	EXP 	whitePhotoDiode_1: autoDraw = True
68.1478 	EXP 	whitePhotoDiode_1: autoDraw = False
77.9811 	EXP 	whitePhotoDiode_1: autoDraw = True
78.1811 	EXP 	whitePhotoDiode_1: autoDraw = False
88.0146 	EXP 	whitePhotoDiode_1: autoDraw = True
88.2146 	EXP 	whitePhotoDiode_1: autoDraw = False
98.0311 	EXP 	whitePhotoDiode_1: autoDraw = True
98.2311 	EXP 	whitePhotoDiode_1: autoDraw = False
108.0645 	EXP 	whitePhotoDiode_1: autoDraw = True
108.2642 	EXP 	whitePhotoDiode_1: autoDraw = False
118.0809 	EXP 	whitePhotoDiode_1: autoDraw = True
118.2812 	EXP 	whitePhotoDiode_1: autoDraw = False
128.1310 	EXP 	whitePhotoDiode_1: autoDraw = True
128.3310 	EXP 	whitePhotoDiode_1: autoDraw = False
138.1811 	EXP 	whitePhotoDiode_1: autoDraw = True
138.3812 	EXP 	whitePhotoDiode_1: autoDraw = False
148.1980 	EXP 	whitePhotoDiode_1: autoDraw = True
148.3977 	EXP 	whitePhotoDiode_1: autoDraw = False
158.2145 	EXP 	whitePhotoDiode_1: autoDraw = True
158.4142 	EXP 	whitePhotoDiode_1: autoDraw = False
168.2643 	EXP 	whitePhotoDiode_1: autoDraw = True
168.4644 	EXP 	whitePhotoDiode_1: autoDraw = False
178.2809 	EXP 	whitePhotoDiode_1: autoDraw = True
178.4811 	EXP 	whitePhotoDiode_1: autoDraw = False
188.2980 	EXP 	whitePhotoDiode_1: autoDraw = True
188.4975 	EXP 	whitePhotoDiode_1: autoDraw = False
198.3144 	EXP 	whitePhotoDiode_1: autoDraw = True
198.5144 	EXP 	whitePhotoDiode_1: autoDraw = False
208.3311 	EXP 	whitePhotoDiode_1: autoDraw = True
208.5306 	EXP 	whitePhotoDiode_1: autoDraw = False
218.3476 	EXP 	whitePhotoDiode_1: autoDraw = True
218.5477 	EXP 	whitePhotoDiode_1: autoDraw = False
228.3646 	EXP 	whitePhotoDiode_1: autoDraw = True
228.5645 	EXP 	whitePhotoDiode_1: autoDraw = False
238.3976 	EXP 	whitePhotoDiode_1: autoDraw = True
238.5976 	EXP 	whitePhotoDiode_1: autoDraw = False
248.4308 	EXP 	whitePhotoDiode_1: autoDraw = True
248.6311 	EXP 	whitePhotoDiode_1: autoDraw = False
258.4641 	EXP 	whitePhotoDiode_1: autoDraw = True
258.6641 	EXP 	whitePhotoDiode_1: autoDraw = False
268.4810 	EXP 	whitePhotoDiode_1: autoDraw = True
268.6812 	EXP 	whitePhotoDiode_1: autoDraw = False
278.5143 	EXP 	whitePhotoDiode_1: autoDraw = True
278.7144 	EXP 	whitePhotoDiode_1: autoDraw = False
288.5477 	EXP 	whitePhotoDiode_1: autoDraw = True
288.7476 	EXP 	whitePhotoDiode_1: autoDraw = False
298.5809 	EXP 	whitePhotoDiode_1: autoDraw = True
298.7807 	EXP 	whitePhotoDiode_1: autoDraw = False
308.6143 	EXP 	whitePhotoDiode_1: autoDraw = True
308.8142 	EXP 	whitePhotoDiode_1: autoDraw = False
318.6643 	EXP 	whitePhotoDiode_1: autoDraw = True
318.8646 	EXP 	whitePhotoDiode_1: autoDraw = False
326.8307 	EXP 	blackPhotoDiodeBox: autoDraw = False
326.8307 	EXP 	whitePhotoDiode_1: autoDraw = False
326.8307 	EXP 	polygon: autoDraw = False
326.8307 	EXP 	text: autoDraw = True
331.8309 	EXP 	text: autoDraw = False
331.8309 	EXP 	text: autoDraw = False
331.8312 	EXP 	slowBreathing: status = STOPPED
