12.3375 	WARNING 	User requested fullscreen with size [2048 1152], but screen is actually [2880, 1920]. Using actual size
5.4729 	EXP 	polygon: autoDraw = True
5.6863 	EXP 	whitePhotoDiode_1: autoDraw = False
6.4862 	EXP 	whitePhotoDiode_1: autoDraw = True
6.6865 	EXP 	whitePhotoDiode_1: autoDraw = False
16.5197 	EXP 	whitePhotoDiode_1: autoDraw = True
16.7198 	EXP 	whitePhotoDiode_1: autoDraw = False
26.5365 	EXP 	whitePhotoDiode_1: autoDraw = True
26.7363 	EXP 	whitePhotoDiode_1: autoDraw = False
36.5867 	EXP 	whitePhotoDiode_1: autoDraw = True
36.7862 	EXP 	whitePhotoDiode_1: autoDraw = False
46.6196 	EXP 	whitePhotoDiode_1: autoDraw = True
46.8199 	EXP 	whitePhotoDiode_1: autoDraw = False
56.6364 	EXP 	whitePhotoDiode_1: autoDraw = True
56.8364 	EXP 	whitePhotoDiode_1: autoDraw = False
66.6863 	EXP 	whitePhotoDiode_1: autoDraw = True
66.8864 	EXP 	whitePhotoDiode_1: autoDraw = False
76.7031 	EXP 	whitePhotoDiode_1: autoDraw = True
76.9032 	EXP 	whitePhotoDiode_1: autoDraw = False
86.7363 	EXP 	whitePhotoDiode_1: autoDraw = True
86.9362 	EXP 	whitePhotoDiode_1: autoDraw = False
96.7531 	EXP 	whitePhotoDiode_1: autoDraw = True
96.9529 	EXP 	whitePhotoDiode_1: autoDraw = False
106.7861 	EXP 	whitePhotoDiode_1: autoDraw = True
106.9863 	EXP 	whitePhotoDiode_1: autoDraw = False
116.8200 	EXP 	whitePhotoDiode_1: autoDraw = True
117.0198 	EXP 	whitePhotoDiode_1: autoDraw = False
126.8699 	EXP 	whitePhotoDiode_1: autoDraw = True
127.0698 	EXP 	whitePhotoDiode_1: autoDraw = False
136.9197 	EXP 	whitePhotoDiode_1: autoDraw = True
137.1197 	EXP 	whitePhotoDiode_1: autoDraw = False
146.9363 	EXP 	whitePhotoDiode_1: autoDraw = True
147.1362 	EXP 	whitePhotoDiode_1: autoDraw = False
156.9696 	EXP 	whitePhotoDiode_1: autoDraw = True
157.1696 	EXP 	whitePhotoDiode_1: autoDraw = False
166.9866 	EXP 	whitePhotoDiode_1: autoDraw = True
167.1862 	EXP 	whitePhotoDiode_1: autoDraw = False
177.0197 	EXP 	whitePhotoDiode_1: autoDraw = True
177.2195 	EXP 	whitePhotoDiode_1: autoDraw = False
187.0529 	EXP 	whitePhotoDiode_1: autoDraw = True
187.2528 	EXP 	whitePhotoDiode_1: autoDraw = False
197.0864 	EXP 	whitePhotoDiode_1: autoDraw = True
197.2863 	EXP 	whitePhotoDiode_1: autoDraw = False
207.1196 	EXP 	whitePhotoDiode_1: autoDraw = True
207.3194 	EXP 	whitePhotoDiode_1: autoDraw = False
217.1528 	EXP 	whitePhotoDiode_1: autoDraw = True
217.3529 	EXP 	whitePhotoDiode_1: autoDraw = False
227.1697 	EXP 	whitePhotoDiode_1: autoDraw = True
227.3696 	EXP 	whitePhotoDiode_1: autoDraw = False
237.1860 	EXP 	whitePhotoDiode_1: autoDraw = True
237.3864 	EXP 	whitePhotoDiode_1: autoDraw = False
247.2362 	EXP 	whitePhotoDiode_1: autoDraw = True
247.4363 	EXP 	whitePhotoDiode_1: autoDraw = False
257.2699 	EXP 	whitePhotoDiode_1: autoDraw = True
257.4696 	EXP 	whitePhotoDiode_1: autoDraw = False
267.3029 	EXP 	whitePhotoDiode_1: autoDraw = True
267.5031 	EXP 	whitePhotoDiode_1: autoDraw = False
277.3361 	EXP 	whitePhotoDiode_1: autoDraw = True
277.5359 	EXP 	whitePhotoDiode_1: autoDraw = False
287.3529 	EXP 	whitePhotoDiode_1: autoDraw = True
287.5529 	EXP 	whitePhotoDiode_1: autoDraw = False
297.3698 	EXP 	whitePhotoDiode_1: autoDraw = True
297.5696 	EXP 	whitePhotoDiode_1: autoDraw = False
305.4859 	EXP 	blackPhotoDiodeBox: autoDraw = False
305.4859 	EXP 	whitePhotoDiode_1: autoDraw = False
305.4859 	EXP 	polygon: autoDraw = False
305.4859 	EXP 	text: autoDraw = True
310.4862 	EXP 	text: autoDraw = False
310.4862 	EXP 	text: autoDraw = False
310.4865 	EXP 	slowBreathing: status = STOPPED
